business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
UTL Solar Distributor | Solar Inverter | Solar Panel | Battery - Kasyap Enterprise Buxar,Solar Rooftop and Inverter Dealer,Solar energy equipment supplier,Solar energy equipment supplier,802203,Bihar circle,Patna HQ Region,Bhojpur Division,"Ayer BO, Bagwan BO, Balbandh BO",+91 92508 85885,https://dealers.upsinverter.com/utl-solar/buxar/Sohani-Patti/utl-solar-distributor-in-Sohani-Patti-buxar--7E6fK6/home,4.7,,"Dr Ramesh Singh Ln, nearby Hari Ji Suvidha Hospital, Sohani Patti, Buxar, Bihar 802101",Sohani Patti,25.5742484,83.9857301,ChIJaRYLjUB1kjkRys4HcfmhIAI,https://www.google.com/maps/place/?q=place_id:ChIJaRYLjUB1kjkRys4HcfmhIAI,part_377,2026-09-20 20:24:15
