business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Grow With Gyan,Hospitality Consultants,Financial advisor,Financial advisor,803101,Bihar Circle,"East Region, Bhagalpur",Nalanda Division,"Biharsharif HO, Alinagar SO, Amber SO",N/A,http://growwithgyan.com/,,,"Old Vishwa Bharti, Fatak ke andar, Murarpur Rd, behind Hotel Asia, Sherpur, Bihar Sharif, Bihar 803101",Sherpur,25.1929268,85.5176472,ChIJ16EkCgDz8jkReIUNB6ZfusI,https://www.google.com/maps/place/?q=place_id:ChIJ16EkCgDz8jkReIUNB6ZfusI,part_377,2026-09-20 20:42:13
Gandiva Journey,Hospitality Consultants,Visa Agent,Visa Agent,803101,Bihar Circle,"East Region, Bhagalpur",Nalanda Division,"Biharsharif HO, Alinagar SO, Amber SO",N/A,https://gandiva-journey.grexa.site/,5.0,,"Mahalpar, Bihar Sharif, Bihar 803101",Mahalpar,25.193697699999998,85.53493879999999,ChIJLx44QwD18jkRSCkFIpYqOGI,https://www.google.com/maps/place/?q=place_id:ChIJLx44QwD18jkRSCkFIpYqOGI,part_377,2026-09-20 20:42:13
Hotel Shri Krishna,Hospitality Consultants,Hotel,Hotel,803101,Bihar Circle,"East Region, Bhagalpur",Nalanda Division,"Biharsharif HO, Alinagar SO, Amber SO",+91 94311 94156,N/A,3.5,,"Station Road, Khandak Par, Bihar Sharif, Bihar 803101",Sakunat Kala,25.1990311,85.5315698,ChIJEbD_n7z08jkR6A6ast4PufY,https://www.google.com/maps/place/?q=place_id:ChIJEbD_n7z08jkR6A6ast4PufY,part_377,2026-09-20 20:42:13
Hotel Imperial & Marriage Hall,Hospitality Consultants,Hotel,Hotel,803101,Bihar Circle,"East Region, Bhagalpur",Nalanda Division,"Biharsharif HO, Alinagar SO, Amber SO",+91 92298 05697,N/A,3.4,,"2nd, 3rd Floor, MAA DURGA COMPLEX, Station Road, Kachahri Rd, Kaghzi Mohalla, Bihar Sharif, Bihar 803101",Kaghzi Mohalla,25.2065119,85.523619,ChIJPRfH6Kj08jkRJDPAS-wgQd0,https://www.google.com/maps/place/?q=place_id:ChIJPRfH6Kj08jkRJDPAS-wgQd0,part_377,2026-09-20 20:42:13
Prabhat Khabar Office,Hospitality Consultants,Corporate office,Corporate office,803101,Bihar Circle,"East Region, Bhagalpur",Nalanda Division,"Biharsharif HO, Alinagar SO, Amber SO",N/A,N/A,4.0,,"5GW9+W4G, Ranchi Rd, Bharao Par, Qamruddin Ganj, Bihar Sharif, Bihar 803101","Bharao Par, Qamruddin Ganj",25.1973091,85.5178346,ChIJiQ0_JF_z8jkRYK6NPoq1Uos,https://www.google.com/maps/place/?q=place_id:ChIJiQ0_JF_z8jkRYK6NPoq1Uos,part_377,2026-09-20 20:42:13
Swyamvar Hotel And Banquet Hall,Hospitality Consultants,Hotel,Hotel,803101,Bihar Circle,"East Region, Bhagalpur",Nalanda Division,"Biharsharif HO, Alinagar SO, Amber SO",+91 97914 83752,N/A,3.9,,"5GXJ+PF6, NH 33, Bihar Sharif, Bihar 803101",803101,25.1992832,85.5311479,ChIJOWyWW7v08jkRmMKfzoPrt_c,https://www.google.com/maps/place/?q=place_id:ChIJOWyWW7v08jkRmMKfzoPrt_c,part_377,2026-09-20 20:42:13
Banerjee Law Associates & Tax Consultants.,Hospitality Consultants,Tax collector's office,"Tax collector's office, Tax preparation service",803101,Bihar Circle,"East Region, Bhagalpur",Nalanda Division,"Biharsharif HO, Alinagar SO, Amber SO",+91 657 243 1173,N/A,,,"505, Kashidih, Sakchi, Main Road, near Mansarovar Hotel, Jamshedpur, Bihar 803101",Durgasthan,25.1979889,85.5219352,ChIJQ_kRzqD08jkRfLBiF0p3GkE,https://www.google.com/maps/place/?q=place_id:ChIJQ_kRzqD08jkRfLBiF0p3GkE,part_377,2026-09-20 20:42:13
Badal Consultant,Hospitality Consultants,Website designer,Website designer,803101,Bihar Circle,"East Region, Bhagalpur",Nalanda Division,"Biharsharif HO, Alinagar SO, Amber SO",+91 79035 04948,http://www.badalconsultant.com/,5.0,45.0,"Shivaji Nagar Rd, Khandak Par, Bihar Sharif, Bihar 803101",Khandak Par,25.197212999999998,85.527919,ChIJxQOvZLv18jkRjy4CBTBgzng,https://www.google.com/maps/place/?q=place_id:ChIJxQOvZLv18jkRjy4CBTBgzng,part_377,2026-09-20 20:42:14
Dattatray Consultancy,Hospitality Consultants,Consultant,Consultant,803101,Bihar Circle,"East Region, Bhagalpur",Nalanda Division,"Biharsharif HO, Alinagar SO, Amber SO",+91 77993 05958,http://www.dattatrayconsultancy.com/,4.7,14.0,"Oyster Complex, Greenlands Road Somajiguda, Begumpet, Hyderabad, Telangana 500016","Nishat Bagh Colony, Begumpet",17.430217,78.45623739999999,ChIJF__MD0mbyzsReC6HPXHgMBE,https://www.google.com/maps/place/?q=place_id:ChIJF__MD0mbyzsReC6HPXHgMBE,part_377,2026-09-20 20:42:14
Saryubraj consultancy pvt ltd,Hospitality Consultants,Architecture firm,"Architecture firm, Travel lounge",803101,Bihar Circle,"East Region, Bhagalpur",Nalanda Division,"Biharsharif HO, Alinagar SO, Amber SO",+91 80844 86085,N/A,,,"BRAG Consultancy Near Anchal Utsav hall Gadhpar, Bihar Sharif, Bihar 803101",Shivaji Nagar,25.2024951,85.5275743,ChIJAbFgAE318jkRpB1o3yKnDrQ,https://www.google.com/maps/place/?q=place_id:ChIJAbFgAE318jkRpB1o3yKnDrQ,part_377,2026-09-20 20:42:15
Alisha Palace,Hospitality Consultants,Hotel,Hotel,803101,Bihar Circle,"East Region, Bhagalpur",Nalanda Division,"Biharsharif HO, Alinagar SO, Amber SO",+91 89873 84521,N/A,3.7,,"Near, Town High School Rd, Thawai Mohalla, Sufi Nagar, Bihar Sharif, Bihar 803101","Thawai Mohalla, Sufi Nagar",25.1899515,85.5229389,ChIJbWPKK5_08jkR-nbcRr8cDWE,https://www.google.com/maps/place/?q=place_id:ChIJbWPKK5_08jkR-nbcRr8cDWE,part_377,2026-09-20 20:42:15
