business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Company Registration | Legal Pillers,Company Registration Consultant,Legal services,"Legal services, Service establishment",802220,Bihar Circle,Patna HQ Region,Rohtas Division,"Sanjhauli SO, Bensagar BO, Itriya BO",N/A,http://www.legalpillers.com/,4.4,7,"Company Registration | Legal Pillers, 802220, India",802220,28.6268329,77.2781646,ChIJI6_3r7vjDDkRH3GsXjC3Lxg,https://www.google.com/maps/place/?q=place_id:ChIJI6_3r7vjDDkRH3GsXjC3Lxg,part_377,2026-09-20 20:34:16
