business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
"Dr. Harsh Vardhan, 12+ yrs of Exp | Best Nephrologist in Patna | Kidney Specialist | Best Nephrologists",Dialysis Center,Dialysis center,"Dialysis center, Nephrologist",800008,Bihar circle,Patna HQ Region,Patna Division,"Chaughara BO, Patna City SO, Chowk Shikarpur SO",+91 80 4696 1837,https://www.apollo247.com/doctors/dr-Harsh-Vardhan-d8ade979-46fb-4c28-8d07-2122b9d544c8,3.3,,"BIG Apollo Spectra Hospitals, Sheetla, Mandir Rd, near Sump House, Agam Kuan, Sadikpur, Patna, Bihar 800030","Agam Kuan, Sadikpur",25.5880393,85.1959274,ChIJwSFNdClf7TkREslFzg68ffM,https://www.google.com/maps/place/?q=place_id:ChIJwSFNdClf7TkREslFzg68ffM,part_375,2026-09-20 20:32:08
