business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Dr. Abhishek Srivastav | Author | Motivational | Educator,Educational Consultant,Educational consultant,"Educational consultant, Life coach, Training center",800008,Bihar circle,Patna HQ Region,Patna Division,"Chaughara BO, Patna City SO, Chowk Shikarpur SO",+91 96311 01036,https://www.abhisheksrivastav.com/,,,"Ahead of, Sabzi Mandi, West Laxmi Nagar, Khemanicha, Patna, Bihar 800027","Tedhighat, Khemanicha, Hajiganj",25.600257,85.2222551,ChIJT0nUMdRf7TkRG1w5xnDEetI,https://www.google.com/maps/place/?q=place_id:ChIJT0nUMdRf7TkRG1w5xnDEetI,part_375,2026-09-20 20:32:30
