business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Diopti | SEO Services | Freelancer,Local SEO Agencies,Marketing consultant,Marketing consultant,800020,Bihar circle,Patna HQ Region,Patna Division,"DHELMA BO, Ashok Nagar SO Patna, Chitragupta Nagar SO",+91 88090 71844,https://brilliancedrive.com/,5,3,"near panch shiv mandir, Kankarbagh, Mithapur, Patna, Bihar 800020","Kankarbagh, Mithapur",25.597027999999998,85.1477285,ChIJT_9NMjZZ7TkRqZnPIyE6-o8,https://www.google.com/maps/place/?q=place_id:ChIJT_9NMjZZ7TkRqZnPIyE6-o8,part_375,2026-09-20 20:43:48
