business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
SMV IT solution | Fire Extinguisher Dealers | Fire Extinguisher Refilling service in Patna,Business and Audit Services,Fire protection equipment supplier,"Fire protection equipment supplier, Fire department equipment supplier, Fire protection service, Fire protection system supplier, Safety equipment supplier",800007,Bihar circle,Patna HQ Region,Patna Division,"Bairia BO, Mangla Devi BO, Nadghat BO",+91 80847 92035,N/A,5,17,"Shyama Niwas, E Boring Canal Rd, near Panchmuki Hanuman Mandir, Sri Krishna Nagar, Kidwaipuri, Patna, Bihar 800001","Sri Krishna Nagar, Kidwaipuri",25.6173806,85.1227069,ChIJO9jz9tBZ7TkR_tFGI81EAhk,https://www.google.com/maps/place/?q=place_id:ChIJO9jz9tBZ7TkR_tFGI81EAhk,part_375,2026-09-20 20:31:45
