business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
"Pediawalla Commerce :-Top & Best Commerce Coaching in Patna For class 11th 12th Boards |CA ,B.COM, CS",Commerce and CA Coaching,Coaching Center,"Coaching Center, Education center, Educational institution",800027,Bihar Circle,Patna HQ Region,Patna Division,New Jaganpura SO,+91 83401 94124,http://pediawalla.com/,4.8,99,"K- Sector , House NO : 616 , 1st floor , Near : Versha Hotel, East of Malahi Pakdi chowk (100 Meter), Bihar 800020","Kankarbagh, Bankman Colony",25.593051799999998,85.158515,ChIJU_Deq45Y7TkRtHiuvA6BSvE,https://www.google.com/maps/place/?q=place_id:ChIJU_Deq45Y7TkRtHiuvA6BSvE,part_375,2026-09-20 20:49:28
