business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at,s_no
"Kadhai Fresh, A Family Restaurant",Family Restaurant,Family restaurant,Family restaurant,805101,Bihar circle,"East Region, Bhagalpur",Nawadha Division,"Barasolapur BO, Dhanar BO, Dharhara BO",+91 85218 11771,N/A,4.4,,"Pakribarawan, Bihar 805124",805101,24.953408399999997,85.7313676,ChIJ_2rWbgBR8jkRdBxCqr9NL4c,https://www.google.com/maps/place/?q=place_id:ChIJ_2rWbgBR8jkRdBxCqr9NL4c,part_379,2026-09-20 20:19:10,1034
Royal family restaurant,Family Restaurant,Restaurant,Restaurant,805101,Bihar circle,"East Region, Bhagalpur",Nawadha Division,"Barasolapur BO, Dhanar BO, Dharhara BO",N/A,N/A,3.7,,"Ashiana complex, Pakribarawan, Bihar 805124",805101,24.9531419,85.7426326,ChIJ2ceKsidR8jkRX7OPBDp8Bwk,https://www.google.com/maps/place/?q=place_id:ChIJ2ceKsidR8jkRX7OPBDp8Bwk,part_379,2026-09-20 20:19:10,1035
Mahaveer Line Hotel,Family Restaurant,Restaurant,Restaurant,805101,Bihar circle,"East Region, Bhagalpur",Nawadha Division,"Barasolapur BO, Dhanar BO, Dharhara BO",+91 80842 93904,N/A,4.0,,"Jamui Road, near Kachna, More, Pakribarawan, Kachna, Bihar 805124",More,24.9490095,85.76810359999999,ChIJfTOK2KBP8jkRHAPYOrXZv4o,https://www.google.com/maps/place/?q=place_id:ChIJfTOK2KBP8jkRHAPYOrXZv4o,part_379,2026-09-20 20:19:10,1036
ARA JUNCTION RESTAURANT,Family Restaurant,Indian restaurant,"Indian restaurant, Food court, South Indian restaurant",805101,Bihar circle,"East Region, Bhagalpur",Nawadha Division,"Barasolapur BO, Dhanar BO, Dharhara BO",+91 80835 96357,N/A,4.1,705.0,"HM57+Q2F, near Winni cake house, Hari Jee Ka Hata, Nawada, Arrah, Bihar 802301","Hari Jee Ka Hata, Nawada",25.5594143,84.6625818,ChIJnXH3OtVfjTkRxLIH4uxtJ4A,https://www.google.com/maps/place/?q=place_id:ChIJnXH3OtVfjTkRxLIH4uxtJ4A,part_379,2026-09-20 20:19:11,1037
Arti Devi Hotel,Family Restaurant,Restaurant,Restaurant,805101,Bihar circle,"East Region, Bhagalpur",Nawadha Division,"Barasolapur BO, Dhanar BO, Dharhara BO",+91 62019 33878,N/A,5.0,,"Main Road, Pakribarawan, Bihar 805124",805101,24.9534198,85.7330849,ChIJmdeKrC5R8jkReubWaLTg3ug,https://www.google.com/maps/place/?q=place_id:ChIJmdeKrC5R8jkReubWaLTg3ug,part_379,2026-09-20 20:19:12,1038
Niranjan kitchen Equipments,Family Restaurant,Manufacturer,"Manufacturer, Chimney services",805101,Bihar circle,"East Region, Bhagalpur",Nawadha Division,"Barasolapur BO, Dhanar BO, Dharhara BO",+91 62074 31278,https://niranjankitchenequipments.com/,4.4,25.0,"Ramjanki Math, South, near Middle School, Dhamaun, Patori, Bihar 848504",805101,25.5908721,85.5440496,ChIJs21PnU-B8jkRx8QIpua2iNo,https://www.google.com/maps/place/?q=place_id:ChIJs21PnU-B8jkRx8QIpua2iNo,part_379,2026-09-20 20:19:13,1039
Gaurav Family Restaurant,Family Restaurant,Family restaurant,Family restaurant,805101,Bihar circle,"East Region, Bhagalpur",Nawadha Division,"Barasolapur BO, Dhanar BO, Dharhara BO",+91 95259 45051,N/A,3.5,1350.0,"Q2C4+FRX, Ghuritad Bypass , Opp. Atul Auto, NH-82, Gaya, Bihar 823001",Ghughari Tand,24.771247799999998,85.007104,ChIJUeYbb8sr8zkR4p6iwaeXRGo,https://www.google.com/maps/place/?q=place_id:ChIJUeYbb8sr8zkR4p6iwaeXRGo,part_379,2026-09-20 20:19:13,1040
New Jagdamba Family Restaurant,Family Restaurant,Restaurant,Restaurant,805102,Bihar circle,"East Region, Bhagalpur",Nawadha Division,"Bisunpur BO, Sarkanda BO, Tetariya BO",N/A,N/A,5.0,,"केना मोड़, NH20, Nawada, Bihar 805112",805102,24.886088899999997,85.5310418,ChIJh3SfKwD_8jkRdN6qxQW8wf0,https://www.google.com/maps/place/?q=place_id:ChIJh3SfKwD_8jkRdN6qxQW8wf0,part_379,2026-09-20 20:19:50,6276
Gaurav Confectionery And Family Restaurant,Family Restaurant,Indian sweets shop,"Indian sweets shop, Breakfast restaurant, Family restaurant, Vegetarian restaurant",805102,Bihar circle,"East Region, Bhagalpur",Nawadha Division,"Bisunpur BO, Sarkanda BO, Tetariya BO",+91 82351 94514,N/A,3.8,,"WG3R+6CR, opposite Dakasthan, Gonawa, Bihar 805111",805102,24.903102699999998,85.54100319999999,ChIJcZxxVuv-8jkRYHQC5-ZwPn8,https://www.google.com/maps/place/?q=place_id:ChIJcZxxVuv-8jkRYHQC5-ZwPn8,part_379,2026-09-20 20:19:50,6277
Maa ki rasoi family restaurant,Family Restaurant,Restaurant,Restaurant,805102,Bihar circle,"East Region, Bhagalpur",Nawadha Division,"Bisunpur BO, Sarkanda BO, Tetariya BO",N/A,N/A,4.0,,"Barew, Bihar 805121",805102,24.8368242,85.5542523,ChIJd_vVMQAF8zkR--d6CdJtnSc,https://www.google.com/maps/place/?q=place_id:ChIJd_vVMQAF8zkR--d6CdJtnSc,part_379,2026-09-20 20:19:50,6278
