business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
A India Guest House - Best| Top Hotel| Guest House In Agartala Airport Area| Near Agartala,Hotel,Hotel,"Hotel, Guest house",799006,North Eastern Circle,Shillong HQ Region,Agartala Division,"Kunjaban S.O, Bankumari E/SB B.O, G.B.Hospital B.O",+91 82969 91120,N/A,4.4,,"PTC Road, Narsingarh, Agartala, Tripura 799015",Narsingarh,23.9085972,91.25400119999999,ChIJxbYQ6gb3UzcRsIGgnlaOgTo,https://www.google.com/maps/place/?q=place_id:ChIJxbYQ6gb3UzcRsIGgnlaOgTo,part_373,2026-09-20 20:37:37
