business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Agarwal Crockery House | Agarwal Commercial Kitchen Equipments,Family Restaurant,Manufacturer,"Manufacturer, Bakery equipment, Commercial refrigerator supplier, Cutlery store, Hotel supply store, Kitchen furniture store, Kitchen supply store, Shared-use commercial kitchen",798614,North Eastern Circle,North Eastern Region,Nagaland Division,"Chuchuyimlang S.O, Phangsang B.O, Longkong B.O",+91 88866 66805,http://www.agarwalcrockeryhouse.com/,4.6,751,"M NO, 7-2, SRT -267, 488, Sanath Nagar, Hyderabad, Telangana 500018","Alwyn Housing Colony, Sanath Nagar",17.4559149,78.4455986,ChIJjae918GQyzsR81wMTDrNkbw,https://www.google.com/maps/place/?q=place_id:ChIJjae918GQyzsR81wMTDrNkbw,part_373,2026-09-20 20:27:49
