business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at,s_no
K.D EVENT SUPPLIER,Balloon Decorator,Balloon store,"Balloon store, Cake decorating equipment shop, Party store, Wholesaler",799281,North Eastern Circle,Shillong HQ Region,Dharmanagar Division,"Baburbazar S.O, Hiracherra B.O, Irani B.O",+91 60094 76534,N/A,5.0,,"shoping complex, motor stand, Ranirbazar, Tripura 799035",799281,23.8345627,91.3670676,ChIJ13IxUKftUzcR28DNOv98_Ow,https://www.google.com/maps/place/?q=place_id:ChIJ13IxUKftUzcR28DNOv98_Ow,part_375,2026-09-20 20:19:29,3183
SR Balloons Decorations,Balloon Decorator,Event management company,Event management company,799281,North Eastern Circle,Shillong HQ Region,Dharmanagar Division,"Baburbazar S.O, Hiracherra B.O, Irani B.O",+91 96131 73173,https://www.srballoonsinevents.in/,4.9,,"Hatigaon, Kahilipara, Guwahati, Assam 781019",Kahilipara,26.1335168,91.7718574,ChIJ65z-HvxZWjcRn8IOjyvB1n4,https://www.google.com/maps/place/?q=place_id:ChIJ65z-HvxZWjcRn8IOjyvB1n4,part_375,2026-09-20 20:19:29,3184
CHANDAN DECORATOR (festival decoration),Balloon Decorator,Store,Store,799281,North Eastern Circle,Shillong HQ Region,Dharmanagar Division,"Baburbazar S.O, Hiracherra B.O, Irani B.O",+91 98635 92512,N/A,5.0,,"P6C9+799, Agartala - Kamalasagar Rd, Madhupur, Kaiyadhepa, Tripura 799102",799281,23.720655999999998,91.2185537,ChIJeYfwYIOLUzcRqrNOYA4hnJk,https://www.google.com/maps/place/?q=place_id:ChIJeYfwYIOLUzcRqrNOYA4hnJk,part_375,2026-09-20 20:19:29,3185
Apunar Decorator,Balloon Decorator,Balloon artist,"Balloon artist, Costume rental service, Event management company, Event planner, Florist, Party planner, Photography service, Wedding planner",799281,North Eastern Circle,Shillong HQ Region,Dharmanagar Division,"Baburbazar S.O, Hiracherra B.O, Irani B.O",+91 91271 14713,https://instagram.com/apunar_decorator?utm_source=qr&igshid=OGIxMTE0OTdkZA==,5.0,,"Tulsiram Rd, Tinsukia, Assam 786125",799281,27.492312499999997,95.35782239999999,ChIJYQeZsRxrPzcRH2Zbd75rdOA,https://www.google.com/maps/place/?q=place_id:ChIJYQeZsRxrPzcRH2Zbd75rdOA,part_375,2026-09-20 20:19:29,3186
Balloons unlimited Dimapur,Balloon Decorator,Event planner,"Event planner, Service establishment",799281,North Eastern Circle,Shillong HQ Region,Dharmanagar Division,"Baburbazar S.O, Hiracherra B.O, Irani B.O",+91 70054 45990,N/A,4.9,,"Balloons unlimited Dimapur, 799281, India",799281,26.0537736,92.8583166,ChIJhfvAyfoLRjcR94djs_Tlckw,https://www.google.com/maps/place/?q=place_id:ChIJhfvAyfoLRjcR94djs_Tlckw,part_375,2026-09-20 20:19:29,3187
Balloon,Balloon Decorator,Gift shop,Gift shop,799281,North Eastern Circle,Shillong HQ Region,Dharmanagar Division,"Baburbazar S.O, Hiracherra B.O, Irani B.O",N/A,N/A,1.5,,"Chandrapur Jamtala rd, near SoutHigh School, Reshambagan, Agartala, Tripura 799008",Reshambagan,23.8420953,91.30758,ChIJMQoFWmT1UzcRN8YhzXa7pss,https://www.google.com/maps/place/?q=place_id:ChIJMQoFWmT1UzcRN8YhzXa7pss,part_375,2026-09-20 20:19:29,3188
Hisar Balloon Decorations,Balloon Decorator,Balloon artist,"Balloon artist, Event planner, Party planner",799281,North Eastern Circle,Shillong HQ Region,Dharmanagar Division,"Baburbazar S.O, Hiracherra B.O, Irani B.O",N/A,https://hisarballoondecorations.in/,5.0,,"Sirsa Rd, opposite Maharaja Agrasen Civil Hospital, New Anaj Mandi, Sector 14, Hisar, Haryana 125001","New Anaj Mandi, Sector 14",29.1688869,75.7182517,ChIJk1GehVwzEjkRBO-DdHxYu6g,https://www.google.com/maps/place/?q=place_id:ChIJk1GehVwzEjkRBO-DdHxYu6g,part_375,2026-09-20 20:19:29,3189
Balloons Decoration Sivasagar,Balloon Decorator,Children's party service,Children's party service,799281,North Eastern Circle,Shillong HQ Region,Dharmanagar Division,"Baburbazar S.O, Hiracherra B.O, Irani B.O",N/A,N/A,5.0,,"Station chariali Sibsagar to dibrugarh line, Assam 785640",799281,26.989555,94.6396831,ChIJXVJvyNIxRzcRDz2oSpWUmmQ,https://www.google.com/maps/place/?q=place_id:ChIJXVJvyNIxRzcRDz2oSpWUmmQ,part_375,2026-09-20 20:19:29,3190
Balloon decoration Rohtak,Balloon Decorator,Event planner,Event planner,799281,North Eastern Circle,Shillong HQ Region,Dharmanagar Division,"Baburbazar S.O, Hiracherra B.O, Irani B.O",+91 90536 06601,https://www.instagram.com/nb_events_planner/profilecard/?igsh=cnlvMzl2dXltNHgw,4.8,,"Chiniot colony, Shri Nagar Colony, Rohtak, Haryana 124001","Chiniot colony, Shri Nagar Colony",28.884117699999997,76.593344,ChIJpVkfkFyFDTkROccuxoNJNww,https://www.google.com/maps/place/?q=place_id:ChIJpVkfkFyFDTkROccuxoNJNww,part_375,2026-09-20 20:19:29,3191
Ramkrishna Decoration & Cataring Centre,Balloon Decorator,Event management company,Event management company,799281,North Eastern Circle,Shillong HQ Region,Dharmanagar Division,"Baburbazar S.O, Hiracherra B.O, Irani B.O",+91 70056 67769,N/A,4.0,,"Durganagar, Kobra, khamar Bazar, Jirania, Tripura 799035",799281,23.8424654,91.3963141,ChIJl55Fsx3tUzcRvKE3DhMwhg8,https://www.google.com/maps/place/?q=place_id:ChIJl55Fsx3tUzcRvKE3DhMwhg8,part_375,2026-09-20 20:19:29,3192
