business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Trend Mindset | Best Marketing Agency,Social Media Marketing Agencies,Marketing agency,"Marketing agency, Service establishment",799264,North Eastern Circle,Shillong HQ Region,Dharmanagar Division,"Kumarghat S.O, Bhatisonaimuri B.O, Darchai B.O",01726-970199,https://trendmindset.com/,5,2,"Trend Mindset | Best Marketing Agency, 799264, India",799264,25.7498021,89.2620094,ChIJgya1NlAwF40RrFGoxdV4dvo,https://www.google.com/maps/place/?q=place_id:ChIJgya1NlAwF40RrFGoxdV4dvo,part_374,2026-09-20 20:40:36
