business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Impulse Polyclinic | Best Diagnostic Centre In Agartala | Best Polyclinic In Agartala,Polyclinic,Diagnostic center,"Diagnostic center, Orthopedic clinic, Pharmacy",799114,North Eastern Circle,Shillong HQ Region,Agartala Division,"Gakulpur S.O, Khilpara B.O, Killarbazar B.O",+91 87328 95974,https://www.facebook.com/impulseagartala?mibextid=ZbWKwL,4.9,264,"Fire Brigade Chowmohani, Ram Nagar, Agartala, Tripura 799002",Ram Nagar,23.8329816,91.2695827,ChIJX2Q_tWz1UzcRRH3fbnbS9p4,https://www.google.com/maps/place/?q=place_id:ChIJX2Q_tWz1UzcRRH3fbnbS9p4,part_374,2026-09-20 20:20:37
