business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Ply Point,Plywood and Timber Merchant,Hardware store,Hardware store,801506,Bihar Circle,Patna HQ Region,Patna Division,"SAHAYNAGAR S.O, DHANAUT BO",+91 99319 93621,N/A,3.9,,"J47V+5GQ, Exhibition Rd, opp. Hotel Gargee Grand | Best Hotel in Patna Bihar, Ali Nagar Colony, Salimpur Ahra, Dujra Diara, Patna, Bihar 800001","Ali Nagar Colony, Salimpur Ahra, Dujra Diara",25.6129608,85.1438689,ChIJNZy2SFlY7TkRkBU_xYsNYFk,https://www.google.com/maps/place/?q=place_id:ChIJNZy2SFlY7TkRkBU_xYsNYFk,part_376,2026-09-20 20:27:03
