business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
"UClean Laundry | Dry Cleaning & Laundry Services | Lower Bayavu Hill, Kohima",Cleaning and Hotel Supplier shops/ wholesalers,Laundry service,Laundry service,797001,North Eastern Circle,North Eastern Region,Nagaland Division,Kohima H.O,+91 99997 59911,http://www.uclean.in/,5,2,"337, Lower Bayavü Hill, Kohima, Nagaland 797001",Lower Bayavü Hill,25.689000999999998,94.1008562,ChIJFatHbxghRjcRq3mlItPNTKg,https://www.google.com/maps/place/?q=place_id:ChIJFatHbxghRjcRq3mlItPNTKg,part_372,2026-09-20 20:37:51
