business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Saletify Marketing | Digital Marketing Agency in Pune (SEO & SEM Company),SEO Agencies,Internet marketing service,"Internet marketing service, Advertising agency, Graphic designer, Marketing agency, Marketing consultant",796421,North Eastern Circle,North Eastern Region,Mizoram Division,"Lengpui Airport S.O, Hmunpui B.O",+91 85306 66677,https://saletify.com/,4.3,46,"3rd Floor, Kumar Primus, India, Office No, 305 & 308, Hadapsar Industrial Estate, Hadapsar, Pune, Maharashtra 411013","Swami Vivekanand Nagar, Hadapsar Industrial Estate, Hadapsar",18.5063898,73.9134627,ChIJX9RC2xDAwjsRhQPKKO1UJqI,https://www.google.com/maps/place/?q=place_id:ChIJX9RC2xDAwjsRhQPKKO1UJqI,part_372,2026-09-20 20:27:27
