business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Dr Satyakam Chakraborty,ENT Clinic,ENT Specialist,ENT Specialist,795144,North Eastern Circle,North Eastern Region,Manipur Division,"Somdal S.O, Huime B.O, Kachai B.O",N/A,N/A,4.9,253.0,"Sharma medical hall, Near, Office Ln, opposite to SDO (electric)office, Dhaleswar, Agartala, Tripura 799001",Dhaleswar,23.830367499999998,91.27205099999999,ChIJjXQihfD1UzcRYqAiaOrTCXQ,https://www.google.com/maps/place/?q=place_id:ChIJjXQihfD1UzcRYqAiaOrTCXQ,part_371,2026-09-20 20:31:56
Dr. PRIYABRATA SINHA'S ENT CLINIC,ENT Clinic,ENT Specialist,ENT Specialist,795144,North Eastern Circle,North Eastern Region,Manipur Division,"Somdal S.O, Huime B.O, Kachai B.O",+91 97747 10016,http://pbsinha.in/,4.1,79.0,"Colonel Chowmuhani, Krishna Nagar, Agartala, Tripura 799001",Krishna Nagar,23.8382419,91.2802804,ChIJ1Y0CmMn1UzcRsyoXgmG5kK8,https://www.google.com/maps/place/?q=place_id:ChIJ1Y0CmMn1UzcRsyoXgmG5kK8,part_371,2026-09-20 20:31:56
Dr. Tarun Guha,ENT Clinic,Surgeon,Surgeon,795144,North Eastern Circle,North Eastern Region,Manipur Division,"Somdal S.O, Huime B.O, Kachai B.O",N/A,N/A,4.0,46.0,"Lake Chowmuhani, Krishna Nagar, Agartala, Tripura 799001",Krishna Nagar,23.841834499999997,91.2804623,ChIJlUQPGb_1UzcR0IuY_C5_kzc,https://www.google.com/maps/place/?q=place_id:ChIJlUQPGb_1UzcR0IuY_C5_kzc,part_371,2026-09-20 20:31:56
MAHI ENT CLINIC,ENT Clinic,Doctor,Doctor,795144,North Eastern Circle,North Eastern Region,Manipur Division,"Somdal S.O, Huime B.O, Kachai B.O",+91 95354 85190,N/A,4.9,,"No.9, Cross Rd, Thangal, 6th Lane, New Washermenpet, Tondiarpet, Chennai, Tamil Nadu 600081","Thangal, 6th Lane, New Washermenpet, Tondiarpet",13.138518699999999,80.2940601,ChIJ81-tUQBvUjoRmqilIfVU_Vk,https://www.google.com/maps/place/?q=place_id:ChIJ81-tUQBvUjoRmqilIfVU_Vk,part_371,2026-09-20 20:31:57
Dr Jothies Advanced ENT Centre | ENT Specialist | Dindigul,ENT Clinic,ENT Specialist,ENT Specialist,795144,North Eastern Circle,North Eastern Region,Manipur Division,"Somdal S.O, Huime B.O, Kachai B.O",+91 99449 77575,N/A,4.9,,"No.64, 80 Feet, RM Colony Main Rd, near John paul School, Nehruji Nagar, Dindigul, Tamil Nadu 624001",Nehruji Nagar,10.372097199999999,77.9824304,ChIJ9xZMZmirADsRlY0j1oPUynE,https://www.google.com/maps/place/?q=place_id:ChIJ9xZMZmirADsRlY0j1oPUynE,part_371,2026-09-20 20:31:57
JEEVAN SPECIALITY CLINIC,ENT Clinic,Medical clinic,"Medical clinic, ENT Specialist",795144,North Eastern Circle,North Eastern Region,Manipur Division,"Somdal S.O, Huime B.O, Kachai B.O",+91 72999 63372,N/A,4.6,,"1A, Redhill Road, opposite Nachiyar supermart, Sri Lakshmi Nagar, Thiru VI Ka Nagar, Vinayakapuram, Lakshmipuram, Kadirvedu, Chennai, Tamil Nadu 600099","Sri Lakshmi Nagar, Thiru VI Ka Nagar, Vinayakapuram, Lakshmipuram",13.1413674,80.2056277,ChIJsRo9kVxlUjoRDjE9IBckNok,https://www.google.com/maps/place/?q=place_id:ChIJsRo9kVxlUjoRDjE9IBckNok,part_371,2026-09-20 20:31:57
SPENCER'S ENT CLINIC - Dr. Dinah Swaroop M.S ENT,ENT Clinic,ENT Specialist,"ENT Specialist, Allergist, General practitioner",795144,North Eastern Circle,North Eastern Region,Manipur Division,"Somdal S.O, Huime B.O, Kachai B.O",+91 89252 33465,N/A,4.8,,"93, Spencer Compound within Mesmer hospital premises Kurunji Lodge Road, Tamil Nadu 624003",Spencer Compound,10.3595511,77.9805666,ChIJCVGOuIyrADsRlXfJym_DlS4,https://www.google.com/maps/place/?q=place_id:ChIJCVGOuIyrADsRlXfJym_DlS4,part_371,2026-09-20 20:31:57
Dr. Bakhru's ENT,ENT Clinic,ENT Specialist,ENT Specialist,795144,North Eastern Circle,North Eastern Region,Manipur Division,"Somdal S.O, Huime B.O, Kachai B.O",+91 72239 79613,http://drbakhrusent.com/?utm_source=gmb&utm_medium=referral,4.8,,"House No. 122, Anand Nagar, Telibandha, Raipur, Chhattisgarh 492001","Anand Nagar, Telibandha",21.2442663,81.6636997,ChIJ38DYb0rdKDoRemH9bCbwIh4,https://www.google.com/maps/place/?q=place_id:ChIJ38DYb0rdKDoRemH9bCbwIh4,part_371,2026-09-20 20:31:57
Saraswathy ENT Clinic,ENT Clinic,ENT Specialist,ENT Specialist,795144,North Eastern Circle,North Eastern Region,Manipur Division,"Somdal S.O, Huime B.O, Kachai B.O",+91 95852 85481,N/A,5.0,,"First floor, No 3, Kasi Viswanathan St, Red Hills, Chennai, Padiyanallur, Tamil Nadu 600052",Red Hills,13.1950679,80.183911,ChIJTR9OAzZ9UjoRhBB-MLcMMpE,https://www.google.com/maps/place/?q=place_id:ChIJTR9OAzZ9UjoRhBB-MLcMMpE,part_371,2026-09-20 20:31:57
RoopJeevan Hospital,ENT Clinic,Medical clinic,"Medical clinic, Cancer treatment center, Head and neck surgeon, Hospital, Oncologist, Oral and maxillofacial surgeon, Oral surgeon, ENT Specialist, Speech & Hearing Specialist, Surgical oncologist",795144,North Eastern Circle,North Eastern Region,Manipur Division,"Somdal S.O, Huime B.O, Kachai B.O",+91 81038 00964,https://roopjeevanhospital.in/,4.6,,"Atal Path Expy, near Sai Mandir, Devendra Nagar, Raipur, Chhattisgarh 492001",Devendra Nagar,21.2566697,81.64099709999999,ChIJ4VO6uoTdKDoRbuCjcvLhuRk,https://www.google.com/maps/place/?q=place_id:ChIJ4VO6uoTdKDoRbuCjcvLhuRk,part_371,2026-09-20 20:31:57
