business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Maa Tiffin House,Tiffin Center and Mess,Restaurant,Restaurant,795133,North Eastern Circle,North Eastern Region,Manipur Division,"Kumbi (P) B.O, Kwakta B.O, Molphei Tampak B.O",N/A,N/A,5.0,,"52RH+FFG, Kumarghat-Kailashahar Rd, Sonaimuri, Tripura 799290",795133,24.191820699999997,92.0285909,ChIJHQ0oOACJUTcRqLJNiHnyyaY,https://www.google.com/maps/place/?q=place_id:ChIJHQ0oOACJUTcRqLJNiHnyyaY,part_371,2026-09-20 20:26:50
Food Point,Tiffin Center and Mess,Restaurant,"Restaurant, Cafe",795133,North Eastern Circle,North Eastern Region,Manipur Division,"Kumbi (P) B.O, Kwakta B.O, Molphei Tampak B.O",+91 70059 46711,N/A,,,"Ward No. 7, Bishnupur, Manipur 795126",Ward No. 7,24.6250505,93.7623357,ChIJjRrSqUszSTcRVF_geOg8ZY8,https://www.google.com/maps/place/?q=place_id:ChIJjRrSqUszSTcRVF_geOg8ZY8,part_371,2026-09-20 20:26:50
Canteen No 1,Tiffin Center and Mess,Restaurant,Restaurant,795133,North Eastern Circle,North Eastern Region,Manipur Division,"Kumbi (P) B.O, Kwakta B.O, Molphei Tampak B.O",+91 87300 43388,N/A,,,"DC COMPLEX, Ward Number 6, Bishnupur, Manipur 795126",Ward Number 6,24.6101287,93.7573779,ChIJ9SMKBk8zSTcRofviFwkhd78,https://www.google.com/maps/place/?q=place_id:ChIJ9SMKBk8zSTcRofviFwkhd78,part_371,2026-09-20 20:26:50
